<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.08.11	10:00:00	1285.33	1287.27	1285.20	1286.77	8980	8980	4
2017.08.11	11:00:00	1286.77	1288.95	1286.52	1288.17	7964	7964	4
2017.08.11	12:00:00	1288.20	1289.01	1287.43	1287.65	5168	5168	4
2017.08.11	13:00:00	1287.66	1288.27	1286.89	1287.55	4591	4591	4
2017.08.11	14:00:00	1287.56	1288.26	1286.48	1287.71	7177	7177	4
2017.08.11	15:00:00	1287.71	1292.14	1283.37	1286.13	22765	22765	4
2017.08.11	16:00:00	1286.13	1288.01	1281.33	1286.72	26173	26173	4
2017.08.11	17:00:00	1286.71	1287.80	1285.19	1285.80	17247	17247	4
2017.08.11	18:00:00	1285.81	1288.30	1285.68	1287.80	13320	13320	4
2017.08.11	19:00:00	1287.79	1288.36	1286.72	1287.05	9314	9314	4
2017.08.11	20:00:00	1287.05	1288.69	1286.80	1288.20	9526	9526	4
2017.08.11	21:00:00	1288.20	1290.09	1287.91	1289.85	7139	7139	4
2017.08.11	22:00:00	1289.83	1291.82	1289.39	1291.26	9468	9468	6
2017.08.11	23:00:00	1291.28	1291.45	1289.17	1289.29	2332	2332	6
2017.08.14	01:00:00	1290.24	1290.24	1287.80	1288.56	2058	2058	6
2017.08.14	02:00:00	1288.55	1289.36	1287.69	1288.88	3045	3045	6
2017.08.14	03:00:00	1288.79	1289.28	1286.61	1286.85	8587	8587	6
2017.08.14	04:00:00	1286.84	1287.81	1285.45	1287.65	7800	7800	6
2017.08.14	05:00:00	1287.64	1288.02	1287.28	1287.79	4568	4568	6
2017.08.14	06:00:00	1287.78	1289.54	1287.77	1288.04	5960	5960	6
2017.08.14	07:00:00	1288.04	1288.20	1285.99	1286.58	5825	5825	6
2017.08.14	08:00:00	1286.59	1287.42	1285.29	1286.06	5269	5269	4
2017.08.14	09:00:00	1286.05	1287.06	1285.06	1286.95	7603	7603	4
2017.08.14	10:00:00	1286.95	1287.52	1281.94	1283.15	11575	11575	4
2017.08.14	11:00:00	1283.15	1283.38	1280.16	1281.41	9838	9838	4
2017.08.14	12:00:00	1281.38	1282.37	1280.81	1280.98	5752	5752	4
2017.08.14	13:00:00	1280.98	1281.66	1280.33	1280.74	5186	5186	4
2017.08.14	14:00:00	1280.74	1281.38	1278.64	1281.05	8361	8361	4
2017.08.14	15:00:00	1281.04	1284.21	1280.95	1281.62	13968	13968	4
2017.08.14	16:00:00	1281.62	1283.43	1279.93	1282.42	16862	16862	4
2017.08.14	17:00:00	1282.37	1284.67	1281.71	1284.14	15935	15935	4
2017.08.14	18:00:00	1284.14	1284.86	1283.46	1284.64	12193	12193	4
2017.08.14	19:00:00	1284.64	1285.60	1283.47	1285.12	9528	9528	4
2017.08.14	20:00:00	1285.12	1285.59	1280.30	1280.62	10941	10941	4
2017.08.14	21:00:00	1280.61	1282.76	1280.39	1282.30	8553	8553	4
2017.08.14	22:00:00	1282.30	1282.91	1280.97	1282.04	6307	6307	6
2017.08.14	23:00:00	1282.04	1282.47	1281.26	1281.74	2392	2392	6
2017.08.15	01:00:00	1281.56	1282.06	1280.54	1280.84	1322	1322	6
2017.08.15	02:00:00	1280.86	1281.28	1278.77	1279.18	2774	2774	6
2017.08.15	03:00:00	1279.17	1279.58	1277.73	1278.37	10670	10670	6
2017.08.15	04:00:00	1278.37	1278.47	1272.46	1275.72	9545	9545	6
2017.08.15	05:00:00	1275.71	1276.02	1274.50	1275.69	5961	5961	6
2017.08.15	06:00:00	1275.69	1276.27	1275.58	1275.65	4110	4110	6
2017.08.15	07:00:00	1275.64	1275.92	1274.93	1274.96	4164	4164	6
2017.08.15	08:00:00	1274.96	1275.49	1272.73	1273.72	6529	6529	4
2017.08.15	09:00:00	1273.71	1275.94	1273.47	1275.61	9493	9493	4
2017.08.15	10:00:00	1275.60	1276.21	1273.30	1274.69	9203	9203	4
2017.08.15	11:00:00	1274.69	1275.44	1274.33	1274.78	6601	6601	4
2017.08.15	12:00:00	1274.78	1275.46	1273.78	1274.03	5413	5413	4
2017.08.15	13:00:00	1274.02	1274.74	1273.19	1274.67	5987	5987	4
2017.08.15	14:00:00	1274.68	1274.87	1272.82	1273.18	6473	6473	4
2017.08.15	15:00:00	1273.18	1273.67	1267.80	1268.23	22370	22370	4
2017.08.15	16:00:00	1268.24	1270.98	1267.33	1269.61	21312	21312	4
2017.08.15	17:00:00	1269.61	1271.78	1269.22	1271.18	18896	18896	4
2017.08.15	18:00:00	1271.17	1274.18	1270.70	1273.35	14875	14875	4
2017.08.15	19:00:00	1273.34	1274.12	1272.66	1273.83	8244	8244	4
2017.08.15	20:00:00	1273.82	1275.15	1272.74	1273.17	9944	9944	4
2017.08.15	21:00:00	1273.18	1273.66	1271.48	1271.63	5982	5982	4
2017.08.15	22:00:00	1271.63	1272.88	1271.52	1272.42	5248	5248	6
2017.08.15	23:00:00	1272.41	1273.08	1271.18	1271.34	3543	3543	6
2017.08.16	01:00:00	1270.88	1272.12	1270.88	1271.80	2243	2243	8
2017.08.16	02:00:00	1271.79	1273.34	1271.79	1272.95	3075	3075	6
2017.08.16	03:00:00	1272.94	1273.05	1271.44	1271.92	6992	6992	6
2017.08.16	04:00:00	1271.92	1273.68	1271.23	1273.29	5455	5455	6
2017.08.16	05:00:00	1273.30	1274.03	1273.01	1273.13	3963	3963	6
2017.08.16	06:00:00	1273.13	1273.42	1272.82	1273.00	2793	2793	6
2017.08.16	07:00:00	1273.01	1273.59	1272.81	1273.32	2551	2551	6
2017.08.16	08:00:00	1273.32	1273.49	1272.59	1272.96	4384	4384	4
2017.08.16	09:00:00	1272.97	1273.20	1269.96	1270.00	8058	8058	4
2017.08.16	10:00:00	1269.99	1270.78	1269.32	1270.32	11531	11531	4
2017.08.16	11:00:00	1270.32	1271.32	1270.13	1270.47	9594	9594	4
2017.08.16	12:00:00	1270.46	1270.93	1269.67	1270.11	6426	6426	4
2017.08.16	13:00:00	1270.12	1271.12	1269.35	1270.55	6643	6643	4
2017.08.16	14:00:00	1270.55	1271.20	1270.06	1270.85	4950	4950	4
2017.08.16	15:00:00	1270.86	1273.02	1269.51	1269.58	12210	12210	4
2017.08.16	16:00:00	1269.57	1273.70	1267.80	1272.78	18462	18462	4
2017.08.16	17:00:00	1272.77	1273.27	1271.52	1272.30	14419	14419	4
2017.08.16	18:00:00	1272.30	1274.36	1272.08	1273.73	15195	15195	4
2017.08.16	19:00:00	1273.73	1275.09	1271.66	1274.74	10497	10497	4
2017.08.16	20:00:00	1274.75	1278.02	1274.65	1276.58	19143	19143	4
2017.08.16	21:00:00	1276.58	1283.94	1275.67	1282.46	28274	28274	4
2017.08.16	22:00:00	1282.47	1282.73	1281.33	1281.70	8963	8963	6
2017.08.16	23:00:00	1281.69	1283.27	1281.68	1283.06	3890	3890	6
2017.08.17	01:00:00	1282.74	1284.26	1282.74	1283.89	2571	2571	6
2017.08.17	02:00:00	1283.89	1283.89	1282.48	1282.99	3330	3330	6
2017.08.17	03:00:00	1282.98	1285.68	1282.73	1285.28	8252	8252	6
2017.08.17	04:00:00	1285.28	1289.41	1285.26	1289.17	14258	14258	6
2017.08.17	05:00:00	1289.18	1289.41	1287.07	1287.41	6911	6911	6
2017.08.17	06:00:00	1287.42	1287.60	1286.77	1287.35	5686	5686	6
2017.08.17	07:00:00	1287.35	1287.72	1287.06	1287.41	3934	3934	6
2017.08.17	08:00:00	1287.40	1288.32	1287.07	1287.60	6998	6998	4
2017.08.17	09:00:00	1287.55	1288.32	1286.34	1287.95	9099	9099	4
2017.08.17	10:00:00	1287.93	1290.16	1287.02	1288.48	12746	12746	4
2017.08.17	11:00:00	1288.47	1288.96	1286.60	1287.17	8543	8543	4
2017.08.17	12:00:00	1287.17	1287.53	1285.08	1285.33	9195	9195	4
2017.08.17	13:00:00	1285.34	1285.86	1283.65	1285.47	9348	9348	4
2017.08.17	14:00:00	1285.47	1287.20	1283.14	1286.01	15115	15115	4
2017.08.17	15:00:00	1285.96	1286.69	1283.69	1284.47	18080	18080	4
2017.08.17	16:00:00	1284.47	1286.75	1284.11	1286.27	17522	17522	4
2017.08.17	17:00:00	1286.31	1289.67	1281.72	1284.08	34608	34608	4
2017.08.17	18:00:00	1284.06	1286.17	1282.06	1285.28	18626	18626	4
2017.08.17	19:00:00	1285.28	1287.60	1284.57	1286.93	16170	16170	4
2017.08.17	20:00:00	1286.94	1288.08	1284.66	1284.99	15066	15066	4
2017.08.17	21:00:00	1285.00	1287.09	1284.91	1286.46	10000	10000	4
2017.08.17	22:00:00	1286.46	1289.30	1286.40	1288.61	13162	13162	6
2017.08.17	23:00:00	1288.63	1288.84	1287.48	1287.92	4454	4454	6
2017.08.18	01:00:00	1287.62	1289.32	1287.62	1288.72	3707	3707	6
2017.08.18	02:00:00	1288.73	1289.35	1287.29	1288.55	4994	4994	6
2017.08.18	03:00:00	1288.54	1288.98	1287.17	1287.89	7776	7776	6
2017.08.18	04:00:00	1287.89	1288.50	1285.99	1287.82	8029	8029	6
2017.08.18	05:00:00	1287.81	1288.58	1287.02	1287.23	4987	4987	6
2017.08.18	06:00:00	1287.21	1287.65	1286.53	1287.16	3679	3679	6
2017.08.18	07:00:00	1287.15	1288.15	1287.15	1288.03	4002	4002	6
2017.08.18	08:00:00	1288.02	1288.06	1286.88	1287.41	4440	4440	4
2017.08.18	09:00:00	1287.41	1289.02	1286.82	1288.92	7349	7349	4
2017.08.18	10:00:00	1288.91	1294.98	1288.89	1293.05	19397	19397	4
2017.08.18	11:00:00	1293.03	1295.51	1292.83	1295.31	11604	11604	4
2017.08.18	12:00:00	1295.31	1297.97	1294.89	1295.17	12633	12633	4
2017.08.18	13:00:00	1295.16	1295.74	1294.44	1295.21	8992	8992	4
2017.08.18	14:00:00	1295.21	1295.89	1294.35	1295.26	7774	7774	4
2017.08.18	15:00:00	1295.27	1296.68	1294.52	1296.56	14460	14460	4
2017.08.18	16:00:00	1296.56	1300.87	1294.80	1297.61	29260	29260	4
2017.08.18	17:00:00	1297.61	1297.62	1292.14	1294.56	25917	25917	4
2017.08.18	18:00:00	1294.57	1296.41	1288.42	1289.05	31924	31924	4
2017.08.18	19:00:00	1289.05	1290.71	1283.50	1286.36	28309	28309	4
2017.08.18	20:00:00	1286.36	1289.58	1284.64	1289.29	17949	17949	4
2017.08.18	21:00:00	1289.28	1289.37	1286.53	1287.88	10526	10526	4
2017.08.18	22:00:00	1287.88	1288.53	1286.18	1286.34	8999	8999	6
2017.08.18	23:00:00	1286.33	1286.79	1284.35	1284.70	3789	3789	6
2017.08.21	01:00:00	1283.60	1284.28	1282.35	1283.02	4045	4045	6
2017.08.21	02:00:00	1283.01	1283.57	1280.60	1283.57	5197	5197	6
2017.08.21	03:00:00	1283.57	1285.57	1282.48	1283.20	7285	7285	6
2017.08.21	04:00:00	1283.19	1285.77	1281.87	1285.69	8208	8208	6
2017.08.21	05:00:00	1285.69	1286.09	1284.95	1285.98	5662	5662	6
2017.08.21	06:00:00	1285.97	1286.58	1285.77	1285.92	3939	3939	6
2017.08.21	07:00:00	1285.92	1286.18	1285.67	1285.85	2790	2790	6
2017.08.21	08:00:00	1285.85	1286.65	1284.50	1284.83	3782	3782	4
2017.08.21	09:00:00	1284.84	1287.34	1284.73	1286.76	8152	8152	4
2017.08.21	10:00:00	1286.75	1288.53	1286.71	1288.10	13047	13047	4
2017.08.21	11:00:00	1288.09	1289.21	1287.61	1287.92	8682	8682	4
2017.08.21	12:00:00	1287.93	1288.27	1287.18	1288.15	6151	6151	4
2017.08.21	13:00:00	1288.15	1288.25	1286.72	1287.44	6661	6661	4
2017.08.21	14:00:00	1287.45	1289.26	1287.17	1287.72	8225	8225	4
2017.08.21	15:00:00	1287.71	1289.19	1287.39	1288.27	11576	11576	4
2017.08.21	16:00:00	1288.27	1293.87	1288.13	1291.83	21704	21704	4
2017.08.21	17:00:00	1291.84	1293.19	1290.20	1291.57	25452	25452	4
2017.08.21	18:00:00	1291.56	1293.09	1289.15	1289.76	18526	18526	4
2017.08.21	19:00:00	1289.77	1291.65	1288.85	1291.50	11602	11602	4
2017.08.21	20:00:00	1291.51	1292.95	1290.73	1292.90	9797	9797	4
2017.08.21	21:00:00	1292.90	1293.23	1291.46	1291.62	9570	9570	4
2017.08.21	22:00:00	1291.55	1292.12	1290.66	1291.70	7247	7247	6
2017.08.21	23:00:00	1291.70	1292.00	1290.80	1291.91	3115	3115	6
2017.08.22	01:00:00	1291.73	1291.84	1290.48	1290.52	2336	2336	6
2017.08.22	02:00:00	1290.51	1292.59	1289.97	1291.71	3320	3320	6
2017.08.22	03:00:00	1291.71	1291.71	1289.79	1290.10	6822	6822	6
2017.08.22	04:00:00	1290.10	1290.30	1287.38	1289.04	9624	9624	6
2017.08.22	05:00:00	1289.05	1289.26	1288.14	1288.18	4119	4119	6
2017.08.22	06:00:00	1288.19	1289.09	1287.94	1289.05	3753	3753	6
2017.08.22	07:00:00	1289.07	1289.23	1288.70	1288.75	2490	2490	6
2017.08.22	08:00:00	1288.75	1288.75	1287.84	1287.91	4639	4639	4
2017.08.22	09:00:00	1287.91	1288.62	1285.11	1285.14	9882	9882	4
2017.08.22	10:00:00	1285.15	1285.84	1283.01	1284.69	10992	10992	4
2017.08.22	11:00:00	1284.70	1285.42	1283.88	1285.02	7033	7033	4
2017.08.22	12:00:00	1285.03	1286.01	1284.49	1285.40	7375	7375	4
2017.08.22	13:00:00	1285.40	1286.92	1284.75	1286.22	5803	5803	4
2017.08.22	14:00:00	1286.24	1286.54	1284.40	1286.28	8507	8507	4
2017.08.22	15:00:00	1286.30	1287.00	1284.37	1286.60	12747	12747	4
2017.08.22	16:00:00	1286.61	1291.03	1283.65	1283.82	20575	20575	4
2017.08.22	17:00:00	1283.84	1287.54	1282.04	1285.68	21151	21151	4
2017.08.22	18:00:00	1285.67	1288.12	1285.67	1287.09	13273	13273	4
2017.08.22	19:00:00	1287.07	1287.78	1285.86	1286.34	8485	8485	4
2017.08.22	20:00:00	1286.29	1286.49	1285.04	1285.77	7221	7221	4
2017.08.22	21:00:00	1285.76	1285.90	1284.16	1285.35	6290	6290	4
2017.08.22	22:00:00	1285.35	1286.43	1284.74	1285.56	5947	5947	6
2017.08.22	23:00:00	1285.58	1285.62	1284.69	1284.97	2808	2808	6
2017.08.23	01:00:00	1284.72	1285.09	1283.87	1283.94	3124	3124	6
2017.08.23	02:00:00	1283.94	1284.42	1282.81	1283.29	3785	3785	6
2017.08.23	03:00:00	1283.28	1284.93	1282.93	1284.43	7112	7112	6
2017.08.23	04:00:00	1284.43	1284.46	1282.82	1283.78	5357	5357	6
2017.08.23	05:00:00	1283.77	1285.61	1283.64	1285.60	4277	4277	6
2017.08.23	06:00:00	1285.60	1286.79	1284.58	1285.79	6789	6789	6
2017.08.23	07:00:00	1285.80	1286.07	1284.97	1285.57	3733	3733	6
2017.08.23	08:00:00	1285.57	1286.25	1285.01	1285.53	3689	3689	4
2017.08.23	09:00:00	1285.54	1287.19	1285.31	1286.21	6752	6752	4
2017.08.23	10:00:00	1286.22	1287.28	1284.93	1285.98	13708	13708	4
2017.08.23	11:00:00	1285.98	1286.87	1285.80	1286.22	7329	7329	4
2017.08.23	12:00:00	1286.22	1287.12	1285.82	1287.10	5725	5725	4
2017.08.23	13:00:00	1287.11	1287.90	1286.47	1287.40	5139	5139	4
2017.08.23	14:00:00	1287.39	1290.53	1287.30	1289.93	11575	11575	4
2017.08.23	15:00:00	1289.93	1291.46	1288.84	1289.22	14868	14868	4
2017.08.23	16:00:00	1289.23	1290.12	1287.01	1287.41	18664	18664	4
2017.08.23	17:00:00	1287.42	1289.39	1287.34	1289.22	22017	22017	4
2017.08.23	18:00:00	1289.21	1289.61	1286.71	1287.98	14800	14800	4
2017.08.23	19:00:00	1287.97	1288.50	1287.24	1287.60	7781	7781	4
2017.08.23	20:00:00	1287.61	1289.99	1287.55	1289.41	8256	8256	4
2017.08.23	21:00:00	1289.40	1290.04	1288.75	1289.92	7373	7373	4
2017.08.23	22:00:00	1289.91	1290.54	1289.59	1290.21	5691	5691	6
2017.08.23	23:00:00	1290.22	1290.75	1289.94	1290.68	2867	2867	6
2017.08.24	01:00:00	1290.46	1291.11	1290.18	1290.73	2706	2706	6
2017.08.24	02:00:00	1290.72	1291.22	1289.88	1290.59	3310	3310	6
2017.08.24	03:00:00	1290.59	1290.82	1288.20	1288.22	7869	7869	6
2017.08.24	04:00:00	1288.25	1289.06	1287.74	1288.40	6836	6836	6
2017.08.24	05:00:00	1288.40	1288.64	1287.20	1288.27	4735	4735	6
2017.08.24	06:00:00	1288.27	1288.47	1287.57	1288.20	3743	3743	6
2017.08.24	07:00:00	1288.20	1288.74	1287.79	1288.58	3341	3341	6
2017.08.24	08:00:00	1288.57	1290.18	1288.27	1289.90	5199	5199	4
2017.08.24	09:00:00	1289.90	1290.14	1287.13	1287.58	8915	8915	4
2017.08.24	10:00:00	1287.58	1287.73	1285.66	1287.47	10007	10007	4
2017.08.24	11:00:00	1287.46	1287.71	1284.52	1285.98	9535	9535	4
2017.08.24	12:00:00	1285.96	1286.61	1285.51	1286.30	5938	5938	4
2017.08.24	13:00:00	1286.30	1287.35	1286.08	1286.53	5649	5649	4
2017.08.24	14:00:00	1286.54	1287.99	1285.16	1287.52	9253	9253	4
2017.08.24	15:00:00	1287.53	1288.97	1286.38	1287.06	14384	14384	4
2017.08.24	16:00:00	1287.07	1290.16	1286.64	1289.14	19211	19211	4
2017.08.24	17:00:00	1289.13	1289.94	1284.87	1286.87	25504	25504	4
2017.08.24	18:00:00	1286.87	1289.00	1285.82	1287.51	21397	21397	4
2017.08.24	19:00:00	1287.51	1288.01	1286.79	1287.34	11762	11762	4
2017.08.24	20:00:00	1287.33	1288.44	1285.88	1286.41	9678	9678	4
2017.08.24	21:00:00	1286.40	1287.45	1285.40	1285.74	7588	7588	4
2017.08.24	22:00:00	1285.75	1286.33	1285.30	1286.20	7780	7780	6
2017.08.24	23:00:00	1286.19	1286.33	1285.77	1286.28	2927	2927	6
2017.08.25	01:00:00	1286.10	1286.69	1285.62	1285.84	2407	2407	6
2017.08.25	02:00:00	1285.85	1286.71	1285.13	1286.66	3098	3098	6
2017.08.25	03:00:00	1286.66	1287.12	1285.24	1285.66	5505	5505	6
2017.08.25	04:00:00	1285.66	1286.57	1285.35	1285.89	5799	5799	6
2017.08.25	05:00:00	1285.88	1286.53	1285.51	1286.31	3658	3658	6
2017.08.25	06:00:00	1286.32	1286.99	1286.26	1286.82	3455	3455	6
2017.08.25	07:00:00	1286.81	1287.00	1286.44	1287.00	2180	2180	6
2017.08.25	08:00:00	1286.99	1287.43	1286.56	1287.22	3283	3283	4
2017.08.25	09:00:00	1287.26	1287.29	1285.93	1286.54	5605	5605	4
2017.08.25	10:00:00	1286.54	1287.65	1285.96	1286.88	11284	11284	4
2017.08.25	11:00:00	1286.88	1288.46	1286.37	1287.56	9518	9518	4
2017.08.25	12:00:00	1287.56	1288.20	1287.14	1287.83	6181	6181	4
2017.08.25	13:00:00	1287.84	1288.12	1287.16	1287.83	6455	6455	4
2017.08.25	14:00:00	1287.83	1287.99	1287.12	1287.54	6290	6290	4
2017.08.25	15:00:00	1287.54	1287.82	1285.55	1286.67	12333	12333	4
2017.08.25	16:00:00	1286.68	1294.64	1276.08	1280.65	28438	28437	4
2017.08.25	17:00:00	1280.66	1291.39	1279.24	1290.42	39346	39346	4
2017.08.25	18:00:00	1290.43	1294.10	1288.10	1290.51	25639	25639	4
2017.08.25	19:00:00	1290.50	1292.79	1290.45	1292.71	13068	13068	4
2017.08.25	20:00:00	1292.71	1293.19	1291.54	1292.34	9594	9594	4
2017.08.25	21:00:00	1292.34	1292.44	1290.40	1291.38	7503	7503	4
2017.08.25	22:00:00	1291.39	1293.29	1289.94	1291.17	18390	18390	6
2017.08.25	23:00:00	1291.18	1291.89	1290.53	1291.18	3676	3676	6
2017.08.28	01:00:00	1292.18	1293.37	1291.92	1292.64	3496	3496	6
2017.08.28	02:00:00	1292.65	1294.69	1292.52	1292.59	6530	6530	6
2017.08.28	03:00:00	1292.60	1294.14	1291.88	1293.67	8337	8337	6
2017.08.28	04:00:00	1293.65	1294.62	1293.35	1294.51	5480	5480	6
2017.08.28	05:00:00	1294.55	1294.87	1294.13	1294.29	3745	3745	6
2017.08.28	06:00:00	1294.31	1294.57	1294.06	1294.12	2599	2599	6
2017.08.28	07:00:00	1294.12	1294.68	1293.95	1294.26	2947	2947	6
2017.08.28	08:00:00	1294.27	1295.43	1293.97	1295.10	4448	4448	4
2017.08.28	09:00:00	1295.12	1298.97	1294.60	1298.05	8501	8501	4
2017.08.28	10:00:00	1298.05	1298.38	1296.23	1296.23	7516	7516	4
2017.08.28	11:00:00	1296.23	1297.46	1295.91	1296.91	5389	5389	4
2017.08.28	12:00:00	1296.91	1297.25	1296.30	1297.03	4349	4349	4
2017.08.28	13:00:00	1297.04	1297.85	1296.46	1297.73	4018	4018	4
2017.08.28	14:00:00	1297.73	1299.38	1297.43	1298.20	7440	7440	4
2017.08.28	15:00:00	1298.20	1299.58	1296.83	1298.94	10851	10851	4
2017.08.28	16:00:00	1298.94	1299.35	1297.15	1298.61	14991	14991	4
2017.08.28	17:00:00	1298.61	1304.33	1297.59	1303.73	17261	17261	4
2017.08.28	18:00:00	1303.73	1307.70	1303.65	1306.22	20651	20651	4
2017.08.28	19:00:00	1306.23	1307.47	1305.78	1307.42	8632	8632	4
2017.08.28	20:00:00	1307.43	1310.07	1307.08	1309.16	12086	12086	4
2017.08.28	21:00:00	1309.16	1311.50	1309.15	1310.47	8175	8175	4
2017.08.28	22:00:00	1310.48	1312.12	1309.36	1311.48	8941	8941	6
2017.08.28	23:00:00	1311.49	1311.58	1309.68	1309.86	4138	4138	6
2017.08.29	01:00:00	1309.72	1324.45	1309.72	1318.73	18261	18261	6
2017.08.29	02:00:00	1318.75	1319.67	1315.74	1317.51	12008	12008	6
2017.08.29	03:00:00	1317.51	1318.55	1315.44	1315.96	13397	13397	6
2017.08.29	04:00:00	1315.95	1318.32	1314.00	1317.95	11961	11961	6
2017.08.29	05:00:00	1317.93	1318.39	1316.68	1317.03	6978	6978	6
2017.08.29	06:00:00	1317.04	1317.45	1316.25	1316.54	5247	5247	6
2017.08.29	07:00:00	1316.53	1316.86	1315.94	1316.45	4336	4336	6
2017.08.29	08:00:00	1316.46	1318.10	1316.13	1317.98	5808	5808	4
2017.08.29	09:00:00	1317.99	1320.96	1316.58	1320.81	13207	13207	4
2017.08.29	10:00:00	1320.81	1323.68	1319.72	1323.44	24405	24405	4
2017.08.29	11:00:00	1323.45	1326.04	1323.12	1324.54	20333	20333	4
2017.08.29	12:00:00	1324.53	1325.49	1318.93	1320.15	16500	16500	4
2017.08.29	13:00:00	1320.15	1322.09	1319.84	1319.93	9935	9935	4
2017.08.29	14:00:00	1319.94	1321.78	1319.16	1320.67	12753	12753	4
2017.08.29	15:00:00	1320.66	1324.21	1320.36	1322.07	19679	19679	4
2017.08.29	16:00:00	1322.08	1324.23	1319.99	1321.23	25715	25715	4
2017.08.29	17:00:00	1321.27	1321.44	1316.82	1319.36	28100	28100	4
2017.08.29	18:00:00	1319.33	1319.57	1315.53	1316.55	20088	20088	4
2017.08.29	19:00:00	1316.54	1316.63	1312.76	1314.11	14121	14121	4
2017.08.29	20:00:00	1314.12	1316.09	1312.77	1313.98	12909	12909	4
2017.08.29	21:00:00	1313.97	1314.07	1306.61	1307.16	15705	15705	4
2017.08.29	22:00:00	1307.15	1308.96	1305.00	1308.93	12259	12259	6
2017.08.29	23:00:00	1308.94	1310.41	1308.17	1309.52	5448	5448	6
2017.08.30	01:00:00	1309.12	1311.84	1308.70	1311.68	4331	4331	6
2017.08.30	02:00:00	1311.64	1311.78	1307.61	1308.94	6019	6019	6
2017.08.30	03:00:00	1308.94	1309.75	1307.99	1309.07	8777	8777	6
2017.08.30	04:00:00	1309.06	1312.60	1308.96	1311.93	11296	11296	6
2017.08.30	05:00:00	1311.93	1313.50	1311.60	1313.25	5900	5900	6
2017.08.30	06:00:00	1313.25	1313.43	1312.73	1313.17	4362	4362	6
2017.08.30	07:00:00	1313.16	1313.39	1311.68	1311.81	3669	3669	6
2017.08.30	08:00:00	1311.81	1312.27	1310.35	1310.56	6973	6973	4
2017.08.30	09:00:00	1310.55	1310.64	1306.36	1307.46	14000	14000	4
2017.08.30	10:00:00	1307.43	1309.97	1306.63	1308.61	13652	13652	4
2017.08.30	11:00:00	1308.62	1310.49	1308.46	1310.14	8833	8833	4
2017.08.30	12:00:00	1310.14	1311.54	1309.49	1310.91	8465	8465	4
2017.08.30	13:00:00	1310.90	1313.78	1310.60	1311.49	6755	6755	4
2017.08.30	14:00:00	1311.48	1311.81	1309.46	1309.78	9581	9581	4
2017.08.30	15:00:00	1309.77	1310.37	1305.21	1307.59	26022	26022	4
2017.08.30	16:00:00	1307.59	1311.21	1306.34	1307.21	23206	23206	4
2017.08.30	17:00:00	1307.24	1309.95	1307.20	1308.11	19179	19179	4
2017.08.30	18:00:00	1308.10	1309.37	1307.55	1308.86	15529	15529	4
2017.08.30	19:00:00	1308.86	1310.36	1308.09	1308.30	9911	9911	4
2017.08.30	20:00:00	1308.31	1309.45	1307.48	1308.12	11005	11005	4
2017.08.30	21:00:00	1308.13	1308.58	1306.75	1307.44	7439	7439	4
2017.08.30	22:00:00	1307.44	1309.11	1307.08	1308.15	5764	5764	6
2017.08.30	23:00:00	1308.16	1308.79	1307.76	1308.71	2845	2845	6
2017.08.31	01:00:00	1308.34	1308.99	1307.95	1308.51	1783	1783	6
2017.08.31	02:00:00	1308.51	1308.94	1306.99	1307.25	3848	3848	6
2017.08.31	03:00:00	1307.25	1307.74	1306.62	1307.41	8037	8037	6
2017.08.31	04:00:00	1307.41	1307.95	1298.21	1302.97	11742	11741	6
2017.08.31	05:00:00	1302.98	1302.99	1300.93	1301.99	6647	6647	6
2017.08.31	06:00:00	1302.00	1303.41	1301.90	1303.10	4664	4664	6
2017.08.31	07:00:00	1303.11	1304.02	1302.98	1303.49	3977	3977	6
2017.08.31	08:00:00	1303.48	1303.65	1302.52	1303.02	4667	4667	5
2017.08.31	09:00:00	1303.03	1304.68	1302.43	1304.17	8163	8163	4
2017.08.31	10:00:00	1304.17	1308.21	1303.54	1307.00	13287	13287	4
2017.08.31	11:00:00	1307.00	1308.22	1306.41	1307.35	8764	8764	4
2017.08.31	12:00:00	1307.35	1307.49	1305.36	1305.64	8689	8689	4
2017.08.31	13:00:00	1305.65	1307.83	1305.03	1307.00	10436	10436	4
2017.08.31	14:00:00	1306.99	1307.42	1305.92	1306.47	8438	8438	4
2017.08.31	15:00:00	1306.47	1312.02	1305.25	1309.03	18121	18121	4
2017.08.31	16:00:00	1309.03	1312.56	1308.06	1311.81	20492	20492	4
2017.08.31	17:00:00	1311.81	1317.65	1311.04	1316.59	29900	29900	4
2017.08.31	18:00:00	1316.59	1318.75	1315.39	1317.78	23037	23037	4
2017.08.31	19:00:00	1317.78	1318.64	1315.77	1316.92	13914	13914	4
2017.08.31	20:00:00	1316.92	1318.61	1316.25	1318.10	9988	9988	4
2017.08.31	21:00:00	1318.07	1320.81	1318.03	1320.58	10928	10928	4
2017.08.31	22:00:00	1320.57	1323.65	1320.27	1323.54	10735	10735	6
2017.08.31	23:00:00	1323.54	1323.54	1321.30	1321.35	4366	4366	6
2017.09.01	01:00:00	1321.04	1322.03	1320.48	1320.60	2967	2967	6
2017.09.01	02:00:00	1320.60	1321.72	1320.29	1321.27	3893	3893	6
2017.09.01	03:00:00	1321.28	1321.91	1320.70	1321.12	5469	5469	6
